text,Date,user_id_str
"rt AT_USER parece que $ nflx asimilo bien el lanzamiento del nuevo sistema de tv de $ amzn , creo que la guerra no es con ellos",Wed Apr 02 15:51:27 +0000 2014,43636912
"$ amzn apple , facebook , google internet data centers getting greener , report finds URL",Wed Apr 02 16:00:34 +0000 2014,1175266028
stock watchlist you should be looking at $ bmrn $ rgld $ now $ amzn click URL,Thu Apr 03 17:53:26 +0000 2014,2457120790
"watch out roku , google and apple - - amazon has unveiled its video-streaming device . $ amzn URL URL",Wed Apr 02 22:02:29 +0000 2014,2399169938
"rt AT_USER tv industry take note , this is what being disrupted by amazon looks like URL $ amzn URL",Thu Apr 03 21:18:27 +0000 2014,258459576
rt AT_USER here's the chart you need comparing the new $ amzn firetv to other streaming video devices : URL,Thu Apr 03 00:22:11 +0000 2014,6267962
rt AT_USER $ amzn played it smart by pairing $ 6 hdmi cable w / firetv - then screwed up by treating as sep shipping item for added $ 3.99 fe …,Wed Apr 02 23:20:41 +0000 2014,52084111
$ amzn how amazon fire tv compares with streaming options URL,Thu Apr 03 20:52:33 +0000 2014,1923869994
this weeks stocks you should watch $ trw $ wbc $ abt $ amzn investing URL,Thu Apr 03 21:34:53 +0000 2014,2433837917
$ amzn amazon is wasting its time URL,Thu Apr 03 14:37:10 +0000 2014,1175266028
"$ amzn amazon announces fire tv , an android-powered streaming set-top box URL",Thu Apr 03 02:28:04 +0000 2014,1849605206
"4 key featuresamazonfiretv holds over appletv , chromecast , roku : URL via AT_USER $ aapl $ amzn $ goog welldone",Thu Apr 03 15:31:41 +0000 2014,1162102843
"$ amzn amazon ’ s fire tv : great for video , not so great for video games URL",Thu Apr 03 16:00:06 +0000 2014,1175266028
are you holding $ fe $ pcg $ dwa $ amzn must see URL,Thu Apr 03 13:23:39 +0000 2014,2284698292
stocks you might want to hold onto $ car $ sbh $ gdi $ amzn i suggest URL,Fri Apr 04 13:50:54 +0000 2014,2459785751
$ amzn hit first support level at $ 320 . if it can't hold $ 310 is next .,Fri Apr 04 13:58:53 +0000 2014,253062405
are you putting your money in $ amzn $ sti $ ctsh $ nuan try this URL,Fri Apr 04 20:46:43 +0000 2014,2394287965
are you putting your money in $ rbc $ mcrs $ ni $ amzn view now URL,Fri Apr 04 14:54:39 +0000 2014,2425447292
are you putting your money in $ bll $ dks $ cog $ amzn financial URL,Fri Apr 04 19:47:53 +0000 2014,2407413513
awesome stock research on $ bbby $ pcl $ dps $ amzn equity URL,Fri Apr 04 18:22:16 +0000 2014,2386887522
in $ amzn 320 call for 5.75 . let's wait for the pop ...,Fri Apr 04 17:24:07 +0000 2014,40811479
$ amzn news alert : URL updated options view : URL all options views : URL,Fri Apr 04 17:34:08 +0000 2014,1924310023
"rt AT_USER former market leader .. amazon $ amzn enters bear market , off 22 % from this year's high",Fri Apr 04 18:43:46 +0000 2014,16049299
looking for the next $ amzn $ dds $ abbv $ isrg research URL,Fri Apr 04 15:43:30 +0000 2014,2459717668
URL target of unusually large options trading $ amzn URL,Fri Apr 04 21:41:19 +0000 2014,61661638
great pennystock research $ ofc $ ingr $ penn $ amzn visit URL,Fri Apr 04 06:33:22 +0000 2014,2441908439
rt AT_USER the market seems concerned about $ amzn's ability to pose serious competition to $ nflx URL,Fri Apr 04 16:50:02 +0000 2014,1955890200
$ amzn what ' game of thrones ' can teach you about money URL,Fri Apr 04 20:28:03 +0000 2014,1175266028
stocks you might want to hold onto $ mcd $ tmo $ hme $ amzn equity URL,Fri Apr 04 16:14:23 +0000 2014,2459803655
"rt AT_USER internet stocks getting pummelled . $ fb down 4.7 % , $ amzn down 4.9 % , $ goog down 3.9 % .",Fri Apr 04 16:14:35 +0000 2014,18981482
get free research on $ cck $ celg $ amzn $ blox newsletter URL,Fri Apr 04 16:30:52 +0000 2014,2454762868
bad invesments like got you down $ cna $ avx $ voya $ amzn newsletter URL,Sat Apr 05 20:39:19 +0000 2014,2458159103
avoid mistakes like $ tss $ l $ cb $ amzn equity URL,Sat Apr 05 07:15:44 +0000 2014,2423258314
are you looking for more winners like $ jbl $ amzn $ cboe $ qlys i suggest URL,Fri Apr 04 23:25:01 +0000 2014,2407413513
$ amzn - wall st week ahead - momentum names may see more pain -> URL stock stocks stockaction,Sat Apr 05 04:06:06 +0000 2014,300706809
stock watchlist you should be looking at $ rok $ g $ fe $ amzn click URL,Sat Apr 05 15:16:39 +0000 2014,2407421225
insider trading alerts on $ csl $ lnt $ bhi $ amzn investing URL,Sat Apr 05 20:44:42 +0000 2014,2447676171
are you putting your money in $ sfg $ flt $ cprt $ amzn liquidity URL,Sat Apr 05 10:08:11 +0000 2014,2459797768
$ amzn oi for maturity 04/11 / 2014 . 320.00 highest put . 350.00 highest call . URL,Sat Apr 05 19:30:20 +0000 2014,2199676916
$ amzn amazon's fire tv could be the holy grail of set-top boxes URL,Fri Apr 04 22:25:06 +0000 2014,1175266028
$ amzn - amazons dash lets you refill your pantry using your voice and lasers -> URL stock stocks stockaction,Fri Apr 04 22:47:22 +0000 2014,2180886595
todays movers to research $ m $ mxim $ dva $ amzn nasdaq URL,Sun Apr 06 00:49:39 +0000 2014,2441908439
"our hot penny stock alerts , gained 2,100 % in 4 weeks ! subscribe today : URL $ orcl $ yhoo $ amzn",Sun Apr 06 11:06:27 +0000 2014,2416846034
"how ipad , samsung galaxy and kindle fire owners use their tablets : URL $ amzn $ aapl URL",Sun Apr 06 21:02:33 +0000 2014,217880538
"if "" $ amzn fails at 323.2 then 315.61 and 303.3 will be my lower targets . major support at 323 & 310.86 . $ qqq $ nq_f $ es_f $ tf_f $ spy",Sun Apr 06 17:17:49 +0000 2014,430037432
amazon's fire tv will flame out URL via AT_USER $ aapl $ nflx $ msft $ sne $ amzn,Sun Apr 06 18:00:09 +0000 2014,2331865394
"netflix be damned , cable told to pass on higher costs URL ibdnews via AT_USER $ nflx $ cmcsa $ dis $ amzn $ goog $ tw",Sun Apr 06 11:21:58 +0000 2014,1026613897
awesome stock research on $ cop $ int $ tfx $ amzn stock URL,Sun Apr 06 09:24:31 +0000 2014,2423262772
amazon has picked up six shows based on pilots watched by more than 2 million viewers . $ amzn URL,Mon Apr 07 01:50:04 +0000 2014,2380456586
are you hanging on to $ ewbc $ wafd $ mdt $ amzn equity URL,Mon Apr 07 02:17:22 +0000 2014,2440615583
what's the big deal with amazon's fire tv ? URL via AT_USER $ amzn $ aapl $ nflx $ msft $ sne hulu,Mon Apr 07 00:00:02 +0000 2014,2331865394
$ amzn europe opens lower after us selling ; earnings season watched URL,Mon Apr 07 07:42:04 +0000 2014,1923869994
rt AT_USER amazon has picked up six shows based on pilots watched by more than 2 million viewers . URL $ amzn,Sun Apr 06 23:18:09 +0000 2014,15741261
looking for the next winners like $ md $ fds $ pnw $ amzn equity URL,Mon Apr 07 01:13:28 +0000 2014,2433729621
great info on internet etfs - URL etf $ amzn $ goog,Mon Apr 07 20:50:56 +0000 2014,2330760192
$ yhoo forecast URL $ goog $ googl $ amzn $ fb $ ebay,Mon Apr 07 05:07:59 +0000 2014,934095842
$ amzn - bull gets gored as market frets over valuations -> URL stock stocks stockaction,Mon Apr 07 20:06:06 +0000 2014,300706809
( ( ( stock market alert ) ) ) $ amzn $ aeye $ cmgo $ vgpr trading stocks stockaction stockcharts stockmarket news money wallstteet nasdaq,Tue Apr 08 11:09:47 +0000 2014,2321614759
avoid mistakes like $ thrx $ ttc $ deck $ amzn financialnews URL,Tue Apr 08 19:26:49 +0000 2014,2459792457
AT_USER it's just like building a website . how does expedia do it ? $ amzn ?,Tue Apr 08 15:32:30 +0000 2014,14126376
$ amzn amazon launches fire tv as it pushes sales of digital content URL,Tue Apr 08 20:41:05 +0000 2014,2342531144
$ amzn heres where the selling could stop for tech URL,Tue Apr 08 05:15:34 +0000 2014,1849605206
did you lose money on $ scty $ tss $ tif $ amzn singedinvestor URL,Tue Apr 08 06:48:46 +0000 2014,2459792457
did you lose money on $ sbny $ expe $ trw $ amzn view now URL,Tue Apr 08 03:20:54 +0000 2014,2420419698
insider trading alerts on $ ois $ stz $ cci $ amzn wealthmanagement URL,Tue Apr 08 17:37:01 +0000 2014,2454769469
insider trading alerts on $ ppg $ cboe $ cl $ amzn moneymanagement URL,Tue Apr 08 08:05:12 +0000 2014,2433842338
"rt AT_USER brilliant piece by AT_USER on $ amzn , and service culture : secret to amazons success internal apis URL vi …",Tue Apr 08 19:39:35 +0000 2014,187814415
$ amzn - comcast defends time warner cable deal as u . s . review kicks off -> URL stock stocks stockaction,Tue Apr 08 21:30:33 +0000 2014,153395860
"$ amzn comcast , industry reps face off over twc deal URL",Wed Apr 09 19:49:04 +0000 2014,2342531144
"elastichosts gives aws a run for its money with simpler , cheaper hosting iaas $ amzn $ goog cloud aws URL",Wed Apr 09 19:50:12 +0000 2014,21301571
"rt AT_USER closing at or around the highs "" very bullish "" $ aapl $ goog $ tsla $ nflx $ lnkd $ amzn $ cmg $ gs $ fb",Wed Apr 09 19:57:43 +0000 2014,1620724819
rt AT_USER interbrand ’ s best retail brands 2014 URL $ cvs $ wag $ m $ amzn $ ebay $ bby $ coh $ lulu $ wmt $ tgt $ hd $ tsco . $ l …,Tue Apr 08 21:46:36 +0000 2014,2269553575
"$ amzn up 3 % today , you can thank AT_USER who better to sell AT_USER fire tv ? [ video ]: URL garybusey amazonfiretv",Tue Apr 08 22:00:09 +0000 2014,15078562
"$ amzn cisco's jiandani dismisses arista , vmware , white box competition URL",Wed Apr 09 20:12:02 +0000 2014,2342531144
"$ amzn investor's watch list : ebay inc ( nasdaq : ebay ) , sirius xm holdings inc ... URL",Wed Apr 09 15:58:34 +0000 2014,2342531144
$ amzn - amazon claims its now the third largest video site -> URL stock stocks stockaction,Wed Apr 09 09:17:08 +0000 2014,2180886595
$ amzn - this tech stock may have much further to fall -> URL stock stocks stockaction,Tue Apr 08 23:02:01 +0000 2014,2180886595
$ amzn - senators grill comcast on cable merger benefits -> URL stock stocks stockaction,Thu Apr 10 13:51:03 +0000 2014,300706809
"$ amzn stock quote , 1:17 pm : 320.26 -11.545 ( -3.48 % ) .",Thu Apr 10 17:32:50 +0000 2014,249924827
couple of stocks you should watch $ bll $ utx $ tsn $ amzn personalfinance URL,Thu Apr 10 00:57:11 +0000 2014,2407377611
"in nine years , the number of available $ amzn prime products has jumped from 1m to 20m . URL",Thu Apr 10 20:31:47 +0000 2014,2263437272
$ hrl are you thinking of selling $ lkq $ fis $ amzn newsletter URL,Thu Apr 10 19:13:37 +0000 2014,2470201959
$ cam wow . great stock research on $ amzn $ nsm $ yod stock URL,Thu Apr 10 08:55:21 +0000 2014,2470157649
"$ amzn stock quote , 10:17 am : 326.18 -5.625 ( -1.70 % ) .",Thu Apr 10 14:32:13 +0000 2014,249924827
should you hold or add to $ br $ gntx $ usm $ amzn view now URL,Thu Apr 10 01:18:05 +0000 2014,2459766705
are you putting your money in $ fitb $ ge $ pep $ amzn stockmarket URL,Fri Apr 11 10:53:02 +0000 2014,2449631543
gizski : quick 100 % on googl - chat $ googl $ aapl $ amzn $ tsla,Fri Apr 11 13:43:36 +0000 2014,715238213
$ amzn - tested and bounced pre see if it can hold URL stockcharts,Fri Apr 11 13:02:07 +0000 2014,733533786
looking for the next winners like $ kmpr $ ge $ mxim $ amzn liquidity URL,Thu Apr 10 21:59:05 +0000 2014,2407408636
regretting your investment in $ bio $ wynn $ fl $ amzn personalfinance URL,Thu Apr 10 23:13:41 +0000 2014,2388695343
rt AT_USER why doesn't $ amzn announce its also going to build $ 100k electric cars along with its new smartphone for added absurdity,Fri Apr 11 21:23:08 +0000 2014,333316311
$ amzn chart by AT_USER URL $ amzn .,Fri Apr 11 16:27:43 +0000 2014,373457750
buy or sell ? $ expe $ lh $ dre $ amzn check out URL,Thu Apr 10 23:19:50 +0000 2014,2426092676
$ ads stocks you might want to sell $ amzn $ uhs $ blox equity URL,Fri Apr 11 18:44:30 +0000 2014,2470164274
"gorgeous outside . back for eod look . i see lotta back forth , $ vix filled gap i had posted 17.6 ish level . i am still long $ amzn $ fb contd ..",Fri Apr 11 19:23:17 +0000 2014,353676175
$ amzn : [ video ] next wave of tech winners amzn URL,Fri Apr 11 19:24:10 +0000 2014,1836998802
$ amzn [ video ] next wave of tech winners URL,Fri Apr 11 19:01:42 +0000 2014,20428492
$ goog $ nflx $ tsla $ amzn $ pcln $ ibb weekly 1 year chart lots of liquidation URL,Fri Apr 11 20:38:38 +0000 2014,458989076
$ amzn amazon to unveil smartphone in time for winter holidays - wsj URL,Fri Apr 11 22:30:34 +0000 2014,2342531144
could be breaktout time on $ cr $ iff $ bbby $ amzn worth a look URL,Fri Apr 11 22:33:32 +0000 2014,2419348472
looking for the next $ amp $ lmca $ cnp $ amzn research URL,Sat Apr 12 02:31:26 +0000 2014,2447659493
awesome stock research on $ amzn $ cfx $ swk $ ibm research URL,Sat Apr 12 03:55:03 +0000 2014,2386904959
stocks you might want to hold onto $ pgr $ tsla $ ter $ amzn singedinvestor URL,Sat Apr 12 17:09:49 +0000 2014,2447707234
stock market reports you need on $ iff $ nnn $ zbra $ amzn goto URL,Sat Apr 12 23:30:23 +0000 2014,2452085631
great stock newsletter you must have $ uri $ mhk $ mdr $ amzn singedinvestor URL,Sun Apr 13 16:28:49 +0000 2014,2460823211
are you looking for winners like $ amzn $ ca $ urs $ cbm nse URL,Sun Apr 13 12:21:45 +0000 2014,2459780375
would you like great research on stocks $ key $ tfm $ cdns $ amzn economy URL,Sun Apr 13 13:09:52 +0000 2014,2423633502
"rt AT_USER $ amzn valued at 49.4 times its expected eps for 2014 , premium to its competitors ’ average p / e multiple of 30.4 x URL",Mon Apr 14 16:38:29 +0000 2014,2269432002
$ amzn [ video ] priceline ceo : focus on organic growth URL,Mon Apr 14 15:54:26 +0000 2014,1175266028
"rt AT_USER $ amzn - URL sold out of amazon fire tv until april 21 , 2014",Mon Apr 14 13:00:40 +0000 2014,81715055
wrote this today ... the food tech revolution URL $ amzn $ wmt $ grub $ ivfh $ pnra foodtech peapod instacart onlinegrocery,Mon Apr 14 21:28:13 +0000 2014,37918984
do you think you should hold $ im $ atvi $ apd $ amzn investing URL,Mon Apr 14 15:09:08 +0000 2014,2252583859
"AT_USER AT_USER nice try , but timestamps show we have only had sell signals on $ amzn in 2014",Mon Apr 14 14:40:43 +0000 2014,18378349
bout to dump my $ amzn calls up a 1pts . going to roll profits into $ nflx and $ aapl .,Mon Apr 14 14:51:18 +0000 2014,2368238768
$ amzn URL inc . ( nasdaq : amzn ) shares jump following report of new ... URL,Mon Apr 14 18:57:03 +0000 2014,2342531144
$ amzn : amazons fire tv leaves a big opportunity for apple inc . URL,Mon Apr 14 18:57:03 +0000 2014,1923869994
pennystock research on $ amzn $ dal $ swk $ dust nse URL,Mon Apr 14 16:55:06 +0000 2014,2443596330
"$ amzn can amazon take on american express , visa in payments space ? URL",Mon Apr 14 16:47:06 +0000 2014,20428492
are you bullish on these stocks $ brcd $ cbg $ erie $ amzn wallstreet URL,Mon Apr 14 19:20:14 +0000 2014,2483736615
"$ amzn jim cramer on amazon ( amzn ) earnings , johnson controls ( jci ) , eaton ( etn ... URL",Mon Apr 14 17:34:34 +0000 2014,2342531144
URL $ amzn : dow jones reporting that co is planning launch of a smartphone in second half of 2014 .,Mon Apr 14 12:31:34 +0000 2014,42952056
markets falling ? get your defense ready $ amzn $ ba $ cat premarket URL,Mon Apr 14 20:04:03 +0000 2014,44060322
in 10min of tweets i have seen that $ amzn is entering both the smartphone industry and mobile payment industry .,Tue Apr 15 01:36:50 +0000 2014,75952242
$ blk stocks you might want to sell $ slm $ xls $ amzn moneymanagement URL,Tue Apr 15 21:26:20 +0000 2014,2470195300
todays stocks you should be watching $ mbi $ pll $ m $ amzn financial URL,Tue Apr 15 06:51:02 +0000 2014,2483739657
$ amzn amazon prepares for european launch of fire tv streaming set top box URL,Tue Apr 15 10:54:36 +0000 2014,1964435838
why amazon's smartphone is no threat to apple URL via AT_USER $ aapl $ amzn $ bbry $ goog $ msft,Tue Apr 15 11:16:43 +0000 2014,73782019
are you looking for winners like $ pl $ de $ jah $ amzn wallstreet URL,Tue Apr 15 11:19:44 +0000 2014,2459780375
did you lose money on $ dst $ aos $ csl $ amzn newsletter URL,Tue Apr 15 05:42:07 +0000 2014,2454767458
looking for the next $ gt $ payx $ mhfi $ amzn nasdaq URL,Tue Apr 15 19:16:40 +0000 2014,2447685658
$ amzn $ nflx come to daddy !,Tue Apr 15 14:33:01 +0000 2014,17780244
"$ amzn an amazon smartphone is trouble for google , not apple or samsung URL",Tue Apr 15 14:46:37 +0000 2014,20428492
$ hp here are some stocks to watch $ amzn $ nsm $ amzn money URL,Mon Apr 14 22:49:21 +0000 2014,2473743172
looking for research on $ str $ vrsn $ gntx $ amzn financial URL,Tue Apr 15 12:34:15 +0000 2014,2407377611
$ shw buying or selling ? $ ccl $ iex $ amzn i suggest URL,Tue Apr 15 20:43:18 +0000 2014,2443594362
latest information on stocks like $ utx $ msg $ plcm $ amzn financial URL,Tue Apr 15 21:12:45 +0000 2014,2459766705
"should you buy , sell or hold $ sbny $ msg $ dov $ amzn visit URL",Wed Apr 16 00:42:27 +0000 2014,2440619686
stock watchlist . dont be left behind $ dlph $ stz $ flr $ amzn stock URL,Tue Apr 15 23:02:25 +0000 2014,2335194834
"$ amzn : amazon testing handheld grocery ordering device , wsj reports URL",Wed Apr 16 11:01:37 +0000 2014,2342531144
are you hanging on to $ bac $ pfg $ bby $ amzn must see URL,Wed Apr 16 13:28:01 +0000 2014,2483736328
"rt AT_USER told you so ! amazon 3d smartphone incoming , frags android again ~ itbw for AT_USER $ amzn ~ ~ ~ URL",Wed Apr 16 10:32:08 +0000 2014,11026262
"$ qqq needs to hold 85.00 here imo , if so then ill be looking to grab some $ amzn , other high beta names . $ spy",Wed Apr 16 13:53:55 +0000 2014,177625505
"$ act , $ regn , $ slxp started w / buy , $ amzn , $ sfun , $ twtr upgraded , $ bita started w / outperform , $ wday target lowered .",Wed Apr 16 12:37:25 +0000 2014,84444981
"rt AT_USER be brave , buy growth after pullback : pro URL $ amzn $ bidu $ tsla $ ddd $ ssys $ lnkd $ orcl $ msft $ intc",Wed Apr 16 21:25:49 +0000 2014,1397663840
$ amzn florida residents will soon pay sales tax on amazon goods URL,Wed Apr 16 21:36:36 +0000 2014,1175266028
considering investing in $ pru $ iaci $ tif $ amzn worth a look URL,Wed Apr 16 16:33:50 +0000 2014,2473745879
"gap up - $ pnc , $ usb , $ intc , $ sbux , $ schw , $ amzn , $ sina URL daytrading gaptrading tradingroom stockmarket gapup",Wed Apr 16 13:14:18 +0000 2014,66398680
regretting your investment in $ vrsn $ drq $ gis $ amzn moneymanagement URL,Tue Apr 15 23:52:31 +0000 2014,2443619677
"how about those correlations - - $ goog miss hits $ amzn , $ fb and $ lnkd . hmmm ...",Wed Apr 16 20:35:45 +0000 2014,16456226
is it breakout time on $ dtv $ ca $ sci $ amzn goto URL,Wed Apr 16 19:31:41 +0000 2014,2407408173
find out the latest on $ fb $ ffiv $ cli $ amzn personalfinance URL,Thu Apr 17 16:50:42 +0000 2014,2426100336
"some us earnings highlights for next week $ gild , $ t , $ mcd , $ utx & $ cmcsa tues , $ aapl , $ fb , $ qcom & $ pg weds , $ msft , $ vz , $ ups $ amzn on thurs",Thu Apr 17 18:57:36 +0000 2014,42589787
"AT_USER rt $ qqq 90 bpts above its fv , p / t 85.41 nexttrade stocks $ pcln $ amzn $ nflx $ goog $ tsla $ fb $ bbry $ gld $ aapl",Thu Apr 17 18:15:38 +0000 2014,242469235
$ amzn - is amazon set to launch a 3d smartphone ? -> URL stock stocks stockaction,Thu Apr 17 18:19:12 +0000 2014,71319651
latest earnings info on $ qgen $ wtm $ nbr $ amzn investing URL,Thu Apr 17 02:06:48 +0000 2014,2483729201
$ amzn : can amazon compete in groceries ? URL,Wed Apr 16 22:17:05 +0000 2014,1912283442
"AT_USER rt $ aapl 8.11 pts above its fv , p / t 514 nexttrade stocks $ pcln $ amzn $ nflx $ goog $ tsla $ fb $ bbry $ gld $ qqq",Thu Apr 17 16:13:25 +0000 2014,242469235
can amazon overcome netflix's content advantage ? $ amzn $ nflx URL,Thu Apr 17 16:38:31 +0000 2014,44060322
$ amzn amazon hit by new strikes in germany URL,Thu Apr 17 10:18:08 +0000 2014,1729135326
"$ amzn amazon appstore now includes over 2,00 , 000 apps URL",Thu Apr 17 09:01:56 +0000 2014,20428492
$ amzn is amazon prime still cost effective with a $ 20 price increase ? URL,Thu Apr 17 14:06:35 +0000 2014,1729135326
shoud you sell or hold stocks like $ nwl $ tsn $ lly $ amzn stockmarket URL,Thu Apr 17 06:39:20 +0000 2014,2425435339
AT_USER $ amzn not loaded with debt . i think the big eu banks loaded to gills witty piig debt @ 3 % yields could vaporize,Thu Apr 17 02:51:20 +0000 2014,392739061
$ hnt are you looking to buy $ glng $ rai $ amzn liquidity URL,Thu Apr 17 12:35:00 +0000 2014,2398370965
looking for the next $ fdx $ hrl $ usb $ amzn i suggest URL,Thu Apr 17 00:53:47 +0000 2014,2447122802
small-cap stocks breaking 52 - wk high prices $ fdo $ tco $ pbi $ amzn view now URL,Thu Apr 17 01:05:28 +0000 2014,2454767458
"AT_USER rt $ aapl 9.65 pts above its fv , p / t 514 nexttrade stocks $ pcln $ amzn $ nflx $ goog $ tsla $ fb $ bbry $ gld $ qqq",Thu Apr 17 17:35:05 +0000 2014,242469235
$ amzn gt nexus ’ s cavano says technology disrupting retail ( audio ) URL,Thu Apr 17 13:17:06 +0000 2014,1729135326
$ aapl 521.29 +0.44 % $ fb 59.63 -0.16 % $ amzn 325.60 +0.6 % $ googl 541.78 -3.9 % $ yhoo 35.84 -1.4 % $ twtr 45.79 +3.1 % $ king 18.04 +0.06 %,Thu Apr 17 14:58:44 +0000 2014,414600500
stocks i'm keeping my eye on ... should you ? $ cnca $ xls $ hsp $ amzn overvalued URL,Thu Apr 17 14:59:49 +0000 2014,2441911319
$ amzn - samsung and amazon team up for custom galaxy kindle e-book app -> URL stock stocks stockaction,Thu Apr 17 08:47:02 +0000 2014,2180886595
are you investing in $ qgen $ clh $ sbac $ amzn money URL,Fri Apr 18 01:49:39 +0000 2014,2486336645
5 stocks you should be watching $ px $ mdu $ apam $ amzn check out URL,Fri Apr 18 12:57:23 +0000 2014,2427144228
pennystock research on $ rok $ pld $ amzn $ trla stock URL,Fri Apr 18 11:00:13 +0000 2014,1058056021
avoid mistakes like $ aiv $ jbl $ cyt $ amzn view now URL,Fri Apr 18 09:52:34 +0000 2014,2447663511
$ wri keeping my eye on $ arcc $ cme $ amzn must see URL,Thu Apr 17 22:02:41 +0000 2014,2473752862
stocks to watch this week $ txn $ lnc $ amzn $ amzn financialnews URL,Sat Apr 19 03:34:20 +0000 2014,2486337593
earnings news on $ dnr $ alle $ pf $ amzn money URL,Sat Apr 19 21:12:35 +0000 2014,2473758099
tech blogger says amazon's 3 - d phone is a ' gimmick ' that won't compete with apple or samsung URL $ aapl $ amzn,Sat Apr 19 17:26:42 +0000 2014,17089980
earnings news on $ cit $ wynn $ amzn $ qlys must see URL,Sun Apr 20 08:04:30 +0000 2014,2435282766
"some key earnings reports | week of april 21 , 2014 stocks markets trading $ spy $ nflx $ aapl $ fb $ amzn $ bidu $ sbux URL",Sat Apr 19 23:39:03 +0000 2014,545618159
are you looking for winners like $ gra $ lll $ gt $ amzn stock URL,Sun Apr 20 18:22:18 +0000 2014,2438332898
rt AT_USER why amazon should acquire sears : URL ( via AT_USER $ shld $ amzn,Sun Apr 20 00:46:16 +0000 2014,2387037721
todays stocks you should be watching $ dbd $ cvi $ payx $ amzn try this URL,Mon Apr 21 00:13:54 +0000 2014,2423633502
"netflix ceo reed hastings on amazon prime : "" i'm a member . "" $ amzn $ nflx URL",Mon Apr 21 21:30:22 +0000 2014,15031792
insider trading alerts on $ bio $ alle $ amzn $ ci personalfinance URL,Mon Apr 21 17:48:49 +0000 2014,2441913172
stock market reports on stocks like $ bwa $ gpor $ orcl $ amzn personalfinance URL,Mon Apr 21 12:40:57 +0000 2014,2398360874
$ amzn analyst : amazon unlikely to provide ‘ strategy road map ’ URL,Mon Apr 21 13:28:57 +0000 2014,20428492
stocks you migh want to sell $ ntrs $ hhc $ pf $ amzn equity URL,Mon Apr 21 02:38:56 +0000 2014,2459804260
"google , amazon may join xiaomi , micromax in leading smartphone prices to the basement URL $ amzn , $ goog , $ googl",Mon Apr 21 14:45:20 +0000 2014,120554840
$ amzn : earnings preview : netflix shares trading up 3 % since last earnings rep ... URL,Mon Apr 21 17:45:12 +0000 2014,2342531144
rt AT_USER some key earnings reports | this week stocks markets trading $ spy $ nflx $ aapl $ fb $ amzn $ bidu $ sbux URL,Mon Apr 21 11:17:16 +0000 2014,353941868
do you need stock research on $ etn $ csx $ mb $ amzn money URL,Tue Apr 22 08:27:55 +0000 2014,2458158857
"rt AT_USER $ fb , $ goog , and $ amzn aside ; the market for unmanned aerial vehicles will be huge ! drones URL 💸 URL",Tue Apr 22 01:07:57 +0000 2014,537352468
do you need stock research on $ xyl $ vrsn $ amzn $ rt liquidity URL,Tue Apr 22 00:42:45 +0000 2014,2459796483
what happened to $ amzn 400 call or $ nflx 395 call . are they worthless yet ? call sellers laugh all the way to the bank .,Tue Apr 22 19:33:46 +0000 2014,40811479
"rt AT_USER netflix , amazon prime can co-exist . ' it's not a zero-sum game , ' says reed hastings $ nflx $ amzn URL",Mon Apr 21 21:59:28 +0000 2014,630732363
"$ amzn : netflix , adding customers and profits , raises prices URL",Mon Apr 21 23:51:07 +0000 2014,2342531144
buying or selling ? $ low $ dst $ cbt $ amzn nse URL,Mon Apr 21 22:27:39 +0000 2014,2447089898
$ smh day low click here : URL also see : $ bhp $ smvi $ myec $ amzn ~,Tue Apr 22 11:18:25 +0000 2014,2204135624
$ amzn will target's subscription box succeed in crowded marketplace ? URL,Tue Apr 22 12:29:45 +0000 2014,20428492
AT_USER rt marc faber : us markets in dangerous overpriced territory $ aapl nexttrade stocks $ pcln $ amzn $ nflx $ goog $ tsla $ fb $ bbry $ gld $ qqq,Tue Apr 22 18:17:23 +0000 2014,242469235
find out the latest on $ xlnx $ pg $ neu $ amzn try this URL,Tue Apr 22 14:24:34 +0000 2014,2459779823
todays stocks you should be watching $ pki $ cbt $ vrsk $ amzn must see URL,Tue Apr 22 19:15:16 +0000 2014,2452085259
AT_USER rt $ aapl becomes computer manufacturing company . p / t 525 nexttrade stocks $ pcln $ amzn $ nflx $ goog $ tsla $ fb $ bbry $ gld $ qqq,Tue Apr 22 19:17:00 +0000 2014,242469235
$ awk whats going on with $ cpt $ tmo $ amzn personalfinance URL,Tue Apr 22 15:02:39 +0000 2014,2486315019
$ amzn buy signal URL,Tue Apr 22 14:07:36 +0000 2014,98439400
looking for more info on $ csl $ tkr $ har $ amzn overvalued URL,Tue Apr 22 13:47:45 +0000 2014,2405266809
$ amzn market cap click here : URL also see : $ argt $ clf $ mine $ t ~,Tue Apr 22 02:45:09 +0000 2014,2204135624
stocks i'm keeping my eye on ... should you ? $ lm $ mo $ syy $ amzn economy URL,Mon Apr 21 22:14:50 +0000 2014,2438330808
"should you buy , sell or hold $ gra $ cfx $ esrx $ amzn overvalued URL",Tue Apr 22 04:16:48 +0000 2014,2414850224
are you hanging on to $ msi $ ben $ sial $ amzn nse URL,Wed Apr 23 13:14:42 +0000 2014,2454741851
$ amzn amazon adding hbo shows like ‘ the wire ’ for prime members URL,Wed Apr 23 14:03:23 +0000 2014,20428492
rt AT_USER a blow to netflix : hbo to allow amazon to stream older shows . $ nflx drops 5 % . URL $ nflx $ amzn $ twx http …,Wed Apr 23 17:07:22 +0000 2014,436799344
